,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
345,46,7,1,secondary,0,0,0,0,11,20,jun,1023,3,-1,0,11,1
346,43,1,3,secondary,0,740,1,0,11,20,jun,585,2,-1,0,11,1
347,45,4,2,tertiary,0,655,0,0,11,20,jun,693,3,-1,0,11,1
348,24,4,2,secondary,0,867,1,0,11,20,jun,546,10,-1,0,11,1
349,40,1,2,secondary,0,1009,1,1,11,20,jun,1036,5,-1,0,11,1
350,38,7,1,11,0,6360,0,0,11,20,jun,1409,2,-1,0,11,1
351,36,10,2,tertiary,0,4145,0,0,11,20,jun,988,4,-1,0,11,1
352,27,1,3,secondary,1,-27,0,0,11,23,jun,498,2,-1,0,11,1
353,26,0,3,primary,0,-122,1,0,11,23,jun,670,3,-1,0,11,1
354,43,4,2,tertiary,0,149,1,0,11,23,jun,662,2,-1,0,11,1
355,25,1,3,primary,0,52,1,0,11,24,jun,528,2,-1,0,11,1
356,27,1,2,tertiary,0,335,1,0,11,26,jun,519,3,-1,0,11,1
357,30,9,2,tertiary,0,526,1,1,11,26,jun,677,3,-1,0,11,1
358,28,0,3,secondary,0,-7,0,1,11,26,jun,3183,2,-1,0,11,1
359,27,1,2,primary,0,-413,0,1,11,27,jun,422,6,-1,0,11,1
360,32,0,1,secondary,0,-241,0,1,11,27,jun,856,2,-1,0,11,1
361,41,1,3,secondary,0,75,1,0,11,1,jul,479,9,-1,0,11,1
362,37,9,3,tertiary,0,0,0,0,11,1,jul,1135,2,-1,0,11,1
363,27,9,3,secondary,0,158,0,0,11,1,jul,650,2,-1,0,11,1
364,29,7,3,secondary,0,84,0,1,11,3,jul,587,3,-1,0,11,1
365,33,7,2,secondary,0,114,0,1,11,3,jul,676,1,-1,0,11,1
366,36,9,2,primary,0,0,0,0,11,4,jul,584,1,-1,0,11,1
367,28,1,3,secondary,0,-127,1,0,cellular,4,jul,1044,3,-1,0,11,1
368,55,1,2,secondary,0,49,1,0,cellular,7,jul,494,4,-1,0,11,1
369,51,9,2,secondary,0,216,0,0,cellular,7,jul,615,2,-1,0,11,1
370,39,9,3,secondary,0,506,1,0,cellular,7,jul,718,2,-1,0,11,1
371,42,1,1,primary,0,213,1,0,cellular,7,jul,434,3,-1,0,11,1
372,33,7,3,secondary,0,170,0,0,cellular,7,jul,782,1,-1,0,11,1
373,36,2,1,tertiary,0,776,0,1,cellular,7,jul,722,3,-1,0,11,1
374,45,9,2,secondary,0,879,0,0,cellular,7,jul,621,2,-1,0,11,1
375,37,6,2,secondary,0,1633,0,0,cellular,7,jul,629,2,-1,0,11,1
376,46,10,2,secondary,0,926,0,0,cellular,7,jul,385,5,-1,0,11,1
377,32,6,3,tertiary,0,2559,0,0,cellular,7,jul,889,1,-1,0,11,1
378,28,9,3,secondary,0,909,0,1,cellular,7,jul,532,1,-1,0,11,1
379,45,0,1,secondary,0,-176,0,1,cellular,7,jul,574,1,-1,0,11,1
380,41,1,3,secondary,1,1085,1,1,cellular,7,jul,599,1,-1,0,11,1
381,59,1,1,primary,0,1265,0,1,cellular,7,jul,849,1,-1,0,11,1
382,47,9,3,secondary,0,-239,1,1,cellular,7,jul,973,3,-1,0,11,1
383,31,1,3,secondary,0,726,0,0,cellular,7,jul,719,2,-1,0,11,1
384,31,4,3,tertiary,0,296,0,1,cellular,8,jul,509,4,-1,0,11,1
385,33,2,2,secondary,0,-627,1,1,cellular,8,jul,740,1,-1,0,11,1
386,52,2,2,tertiary,1,-468,0,0,cellular,8,jul,534,1,-1,0,11,1
387,26,6,3,secondary,0,551,0,0,cellular,8,jul,531,1,-1,0,11,1
388,25,9,3,secondary,0,0,0,1,cellular,8,jul,634,1,-1,0,11,1
389,25,1,2,secondary,0,101,0,1,cellular,8,jul,460,3,-1,0,11,1
390,28,1,3,secondary,0,517,0,1,cellular,8,jul,681,1,-1,0,11,1
391,33,2,1,tertiary,0,37,0,1,cellular,8,jul,1082,1,-1,0,11,1
392,45,4,1,tertiary,0,854,0,1,cellular,8,jul,730,1,-1,0,11,1
393,36,7,2,secondary,0,30,0,1,cellular,8,jul,716,5,-1,0,11,1
394,26,1,3,secondary,1,81,0,1,cellular,8,jul,803,2,-1,0,11,1
395,38,9,2,secondary,0,0,0,0,cellular,8,jul,635,1,-1,0,11,1
396,56,1,3,secondary,0,663,0,1,cellular,8,jul,819,3,-1,0,11,1
397,26,0,3,secondary,0,102,0,1,cellular,8,jul,658,2,-1,0,11,1
398,26,9,2,secondary,0,370,0,1,cellular,8,jul,1061,4,-1,0,11,1
399,25,1,3,secondary,0,189,0,1,cellular,8,jul,687,2,-1,0,11,1
400,26,10,3,secondary,0,111,0,0,cellular,9,jul,537,1,-1,0,11,1
401,40,1,2,primary,0,665,1,0,cellular,9,jul,781,1,-1,0,11,1
402,37,0,2,primary,0,214,1,0,cellular,9,jul,645,1,-1,0,11,1
403,43,1,3,primary,0,0,0,0,cellular,9,jul,1242,1,-1,0,11,1
404,41,7,1,tertiary,0,1583,1,0,cellular,9,jul,662,1,-1,0,11,1
405,49,1,2,secondary,0,0,0,1,cellular,9,jul,625,1,-1,0,11,1
406,29,0,1,tertiary,1,0,0,1,cellular,9,jul,426,3,-1,0,11,1
407,39,7,1,secondary,0,687,1,0,cellular,9,jul,869,1,-1,0,11,1
408,38,4,2,tertiary,1,327,1,1,cellular,9,jul,556,5,-1,0,11,1
409,26,9,2,secondary,0,-119,0,1,cellular,9,jul,359,5,-1,0,11,1
410,32,4,2,tertiary,0,794,1,1,cellular,9,jul,1014,1,-1,0,11,1
411,33,1,2,primary,0,-191,1,1,cellular,9,jul,1290,4,-1,0,11,1
412,31,4,3,tertiary,0,409,0,1,cellular,9,jul,564,5,-1,0,11,1
413,49,1,2,primary,0,3,0,1,cellular,9,jul,1439,6,-1,0,11,1
414,27,10,3,primary,0,9,0,1,cellular,9,jul,919,2,-1,0,11,1
415,30,1,3,secondary,0,155,1,1,cellular,9,jul,1426,3,-1,0,11,1
416,35,1,2,secondary,0,1330,0,0,cellular,10,jul,901,1,-1,0,11,1
417,26,1,3,secondary,0,-29,1,0,cellular,10,jul,998,4,-1,0,11,1
418,45,2,2,11,0,3133,1,1,cellular,10,jul,804,1,-1,0,11,1
419,34,0,2,secondary,0,-33,1,1,cellular,10,jul,961,1,-1,0,11,1
420,28,0,3,secondary,0,-170,0,1,cellular,10,jul,720,2,-1,0,11,1
421,25,1,3,secondary,0,1243,0,1,cellular,10,jul,1341,7,-1,0,11,1
422,30,1,3,secondary,0,1598,1,0,cellular,10,jul,634,1,-1,0,11,1
423,30,7,2,secondary,0,5,0,1,cellular,10,jul,829,5,-1,0,11,1
424,47,7,2,secondary,0,367,1,0,cellular,10,jul,476,4,-1,0,11,1
425,57,0,1,secondary,0,658,0,0,cellular,10,jul,724,1,-1,0,11,1
426,38,4,2,tertiary,0,1722,1,0,cellular,10,jul,500,1,-1,0,11,1
427,54,9,2,secondary,0,-315,0,1,cellular,10,jul,2029,1,-1,0,11,1
428,25,1,3,primary,0,2483,0,0,cellular,10,jul,1499,3,-1,0,11,1
429,30,1,2,secondary,0,0,1,1,cellular,10,jul,1399,1,-1,0,11,1
430,26,4,3,tertiary,0,45,0,0,cellular,10,jul,1187,3,-1,0,11,1
431,31,8,2,primary,0,46,1,0,cellular,10,jul,487,1,-1,0,11,1
432,29,1,3,secondary,0,482,0,1,cellular,10,jul,1097,3,-1,0,11,1
433,49,1,2,secondary,0,3728,1,0,cellular,11,jul,1060,2,-1,0,11,1
434,60,5,1,secondary,0,1099,0,0,cellular,11,jul,764,2,-1,0,11,1
435,60,4,2,tertiary,0,2222,1,0,cellular,11,jul,1120,2,-1,0,11,1
436,29,4,3,tertiary,0,983,1,0,cellular,11,jul,963,2,-1,0,11,1
437,55,4,1,secondary,0,204,1,0,cellular,11,jul,1973,2,-1,0,11,1
438,44,0,2,secondary,0,1074,1,0,cellular,11,jul,911,2,-1,0,11,1
439,47,9,2,secondary,0,3466,1,0,cellular,11,jul,853,2,-1,0,11,1
440,35,0,2,secondary,0,-203,1,0,cellular,11,jul,1649,2,-1,0,11,1
441,35,2,2,secondary,0,2436,0,1,cellular,14,jul,1397,3,-1,0,11,1
442,38,9,2,secondary,0,976,1,0,cellular,14,jul,766,3,-1,0,11,1
443,34,2,2,tertiary,0,146,1,0,cellular,14,jul,788,2,-1,0,11,1
444,50,9,2,secondary,0,156,0,1,cellular,14,jul,1130,3,-1,0,11,1
445,43,0,2,tertiary,0,189,1,0,cellular,14,jul,1062,4,-1,0,11,1
446,44,0,1,secondary,0,163,1,0,cellular,14,jul,1669,2,-1,0,11,1
447,51,7,1,secondary,0,242,0,1,cellular,14,jul,1336,4,-1,0,11,1
448,31,9,2,secondary,0,1173,1,0,cellular,14,jul,444,3,-1,0,11,1
449,39,9,2,tertiary,0,0,1,0,cellular,14,jul,894,7,-1,0,11,1
450,59,4,2,tertiary,0,296,0,1,cellular,15,jul,805,3,-1,0,11,1
451,25,7,3,secondary,0,333,0,1,cellular,15,jul,1056,2,-1,0,11,1
452,58,4,2,tertiary,0,3864,1,0,cellular,15,jul,815,4,-1,0,11,1
453,30,2,2,primary,0,2686,1,0,cellular,15,jul,808,3,-1,0,11,1
454,34,1,3,primary,0,-109,1,0,cellular,15,jul,860,4,-1,0,11,1
455,51,7,1,secondary,0,65,0,1,cellular,15,jul,881,1,-1,0,11,1
456,60,5,2,secondary,0,597,0,0,cellular,15,jul,981,1,-1,0,11,1
457,51,2,2,secondary,0,-799,0,1,cellular,15,jul,1001,3,-1,0,11,1
458,37,4,1,tertiary,0,1775,0,0,cellular,15,jul,514,5,-1,0,11,1
459,30,1,3,primary,0,0,0,0,cellular,15,jul,716,3,-1,0,11,1
460,46,2,1,secondary,0,-563,0,1,cellular,15,jul,769,4,-1,0,11,1
461,29,8,3,tertiary,0,5,0,0,cellular,15,jul,889,5,-1,0,11,1
462,27,2,2,tertiary,0,139,0,0,cellular,15,jul,448,5,-1,0,11,1
463,28,4,3,tertiary,0,0,1,0,cellular,16,jul,767,5,-1,0,11,1
464,34,1,3,secondary,0,855,1,0,cellular,16,jul,578,1,-1,0,11,1
465,29,1,3,11,0,694,1,1,cellular,16,jul,1806,4,-1,0,11,1
466,27,4,3,tertiary,0,151,1,0,cellular,16,jul,496,1,-1,0,11,1
467,26,9,3,secondary,0,354,0,0,cellular,16,jul,586,1,-1,0,11,1
468,36,4,2,tertiary,0,673,1,0,cellular,16,jul,689,1,-1,0,11,1
469,44,1,2,primary,0,1265,1,0,cellular,16,jul,555,1,-1,0,11,1
470,39,1,2,tertiary,0,597,0,0,cellular,16,jul,686,6,-1,0,11,1
471,30,9,2,secondary,0,-393,1,1,cellular,16,jul,435,1,-1,0,11,1
472,31,10,1,tertiary,0,256,1,0,cellular,16,jul,873,2,-1,0,11,1
473,56,1,2,primary,0,0,1,0,cellular,16,jul,1222,1,-1,0,11,1
474,29,1,2,secondary,0,2870,1,0,cellular,16,jul,988,1,-1,0,11,1
475,43,1,2,secondary,0,184,0,1,cellular,16,jul,1019,11,-1,0,11,1
476,32,1,2,secondary,0,1905,1,0,cellular,16,jul,709,2,-1,0,11,1
477,30,0,3,secondary,0,-36,0,0,cellular,16,jul,561,9,-1,0,11,1
478,40,1,2,secondary,0,-839,1,1,cellular,16,jul,1018,2,-1,0,11,1
479,42,7,2,secondary,0,3465,1,1,cellular,16,jul,1039,2,-1,0,11,1
480,27,8,2,secondary,0,119,1,0,cellular,16,jul,781,2,-1,0,11,1
481,35,4,2,tertiary,0,36,0,1,cellular,16,jul,1656,5,-1,0,11,1
482,35,3,2,primary,0,113,1,0,cellular,17,jul,923,2,-1,0,11,1
483,32,1,3,secondary,0,118,1,0,cellular,17,jul,1275,1,-1,0,11,1
484,39,9,2,secondary,0,251,1,0,cellular,17,jul,342,2,-1,0,11,1
485,31,1,1,secondary,0,-277,1,0,telephone,17,jul,1008,2,-1,0,11,1
486,26,7,3,secondary,0,-189,0,1,cellular,17,jul,538,2,-1,0,11,1
487,42,4,2,tertiary,0,4,1,0,cellular,17,jul,795,1,-1,0,11,1
488,27,7,3,secondary,0,1820,1,0,cellular,17,jul,1027,1,-1,0,11,1
489,33,6,1,secondary,0,1904,1,0,cellular,17,jul,1584,2,-1,0,11,1
490,51,1,2,primary,0,201,1,0,cellular,17,jul,582,2,-1,0,11,1
491,33,0,2,secondary,0,0,1,0,telephone,17,jul,1448,7,-1,0,11,1
492,30,9,3,tertiary,0,178,0,0,cellular,17,jul,656,3,-1,0,11,1
493,52,3,2,primary,0,3798,1,0,cellular,17,jul,1208,1,-1,0,11,1
494,42,1,1,primary,0,301,1,0,cellular,17,jul,1175,2,-1,0,11,1
495,31,4,1,tertiary,0,294,1,0,cellular,17,jul,536,5,-1,0,11,1
496,27,7,2,secondary,0,0,1,0,cellular,17,jul,991,5,-1,0,11,1
497,44,1,3,secondary,0,292,0,1,cellular,17,jul,1153,4,-1,0,11,1
498,40,2,1,secondary,0,2998,1,0,cellular,18,jul,623,3,-1,0,11,1
499,46,3,1,primary,0,2084,1,0,cellular,18,jul,1081,2,-1,0,11,1
500,32,7,1,secondary,0,454,1,0,cellular,18,jul,978,1,-1,0,11,1
501,56,9,1,secondary,0,179,0,0,cellular,18,jul,536,1,-1,0,11,1
502,33,1,2,secondary,0,661,1,0,cellular,18,jul,968,1,-1,0,11,1
503,33,1,2,secondary,0,89,1,0,cellular,18,jul,278,2,-1,0,11,1
504,32,6,2,primary,0,102,1,0,cellular,18,jul,560,1,-1,0,11,1
505,41,1,1,primary,0,138,1,0,cellular,18,jul,640,3,-1,0,11,1
506,31,0,3,secondary,0,622,0,0,cellular,18,jul,420,1,-1,0,11,1
507,30,0,1,secondary,0,10,1,0,cellular,18,jul,658,2,-1,0,11,1
508,34,0,1,secondary,0,-251,0,0,cellular,18,jul,641,1,-1,0,11,1
509,43,2,2,secondary,0,104,1,0,cellular,18,jul,635,3,-1,0,11,1
510,28,1,2,secondary,0,173,0,0,cellular,18,jul,588,7,-1,0,11,1
511,32,0,1,secondary,0,-46,0,1,cellular,18,jul,1373,4,-1,0,11,1
512,31,1,1,secondary,0,0,1,1,cellular,18,jul,913,4,-1,0,11,1
513,35,2,3,tertiary,0,145,1,0,cellular,18,jul,799,2,-1,0,11,1
514,31,4,2,tertiary,0,325,1,0,cellular,18,jul,1139,2,-1,0,11,1
515,25,7,3,secondary,0,2311,0,1,cellular,21,jul,1105,2,-1,0,11,1
516,56,5,1,tertiary,0,158,0,1,cellular,21,jul,854,1,-1,0,11,1
517,47,9,2,secondary,0,1981,1,0,cellular,21,jul,919,2,-1,0,11,1
518,39,4,2,tertiary,0,1423,1,0,telephone,21,jul,733,3,-1,0,11,1
519,51,4,2,tertiary,0,2455,1,0,cellular,21,jul,553,1,-1,0,11,1
520,54,9,1,secondary,0,859,0,1,cellular,21,jul,710,1,-1,0,11,1
521,58,5,2,11,0,9004,0,0,cellular,21,jul,891,4,-1,0,11,1
522,42,10,2,11,0,970,1,0,telephone,21,jul,691,10,-1,0,11,1
523,56,7,2,primary,0,486,0,1,telephone,21,jul,1877,1,-1,0,11,1
524,55,3,2,secondary,0,127,1,0,telephone,21,jul,1130,8,-1,0,11,1
525,26,1,3,primary,0,409,1,0,cellular,21,jul,577,2,-1,0,11,1
526,40,0,3,secondary,0,664,0,0,cellular,21,jul,1342,2,-1,0,11,1
527,26,9,3,secondary,0,223,0,1,cellular,21,jul,1002,3,-1,0,11,1
528,35,4,3,tertiary,0,-324,0,1,cellular,21,jul,985,11,-1,0,11,1
529,34,7,3,secondary,0,-30,0,0,cellular,21,jul,1360,3,-1,0,11,1
530,41,4,3,tertiary,0,1253,0,0,cellular,21,jul,1134,5,-1,0,11,1
531,44,4,2,primary,0,4758,1,0,cellular,22,jul,712,6,-1,0,11,1
532,33,4,3,tertiary,0,30,1,0,cellular,22,jul,1077,1,-1,0,11,1
533,36,4,1,tertiary,0,81,0,1,cellular,22,jul,560,1,-1,0,11,1
534,38,9,2,secondary,0,0,1,0,cellular,22,jul,1545,1,-1,0,11,1
535,35,9,2,tertiary,0,328,1,0,cellular,22,jul,654,2,-1,0,11,1
536,41,9,3,tertiary,0,145,0,0,cellular,22,jul,1833,2,-1,0,11,1
537,41,4,1,11,0,465,1,0,cellular,22,jul,1508,1,-1,0,11,1
538,28,1,2,secondary,0,751,1,0,cellular,22,jul,598,5,-1,0,11,1
539,26,7,2,secondary,0,-379,1,1,cellular,22,jul,1237,7,-1,0,11,1
540,39,1,3,secondary,0,0,0,0,cellular,22,jul,864,4,-1,0,11,1
541,25,0,2,11,0,349,1,0,cellular,22,jul,1037,8,-1,0,11,1
542,37,0,2,secondary,0,1110,1,0,telephone,22,jul,802,11,-1,0,11,1
543,25,4,2,secondary,0,2228,1,0,cellular,23,jul,754,1,-1,0,11,1
544,46,4,1,tertiary,0,2166,1,0,cellular,23,jul,870,1,-1,0,11,1
545,25,1,3,secondary,0,-247,1,0,cellular,23,jul,633,1,-1,0,11,1
546,28,9,3,tertiary,0,-123,0,1,cellular,23,jul,690,1,-1,0,11,1
547,33,7,1,secondary,0,44,0,1,cellular,23,jul,529,1,-1,0,11,1
548,32,4,3,secondary,0,131,1,1,cellular,23,jul,1152,2,-1,0,11,1
549,32,1,2,secondary,0,476,1,0,cellular,23,jul,956,9,-1,0,11,1
550,47,9,3,secondary,0,1101,1,0,cellular,23,jul,957,3,-1,0,11,1
551,50,2,2,tertiary,0,-168,1,0,cellular,23,jul,1327,2,-1,0,11,1
552,27,9,2,secondary,0,-392,1,0,cellular,23,jul,228,2,-1,0,11,1
553,45,0,2,secondary,0,524,1,0,cellular,23,jul,808,1,-1,0,11,1
554,51,0,3,secondary,0,895,0,0,cellular,23,jul,638,2,-1,0,11,1
555,36,0,2,secondary,0,212,1,1,cellular,23,jul,1201,6,-1,0,11,1
556,51,6,2,secondary,0,95,1,0,cellular,23,jul,1309,4,-1,0,11,1
557,33,7,3,tertiary,0,395,1,0,cellular,23,jul,1359,6,-1,0,11,1
558,59,9,2,secondary,0,135,1,1,cellular,23,jul,416,4,-1,0,11,1
559,38,2,2,tertiary,0,0,0,0,cellular,23,jul,532,2,-1,0,11,1
560,40,7,2,secondary,0,471,1,0,cellular,24,jul,430,4,-1,0,11,1
561,51,1,2,primary,0,603,1,0,cellular,24,jul,853,2,-1,0,11,1
562,41,2,3,secondary,0,663,0,0,cellular,24,jul,1204,1,-1,0,11,1
563,38,2,2,secondary,0,593,1,1,cellular,24,jul,1484,24,-1,0,11,1
564,31,4,2,tertiary,0,1224,1,1,cellular,24,jul,1441,2,-1,0,11,1
565,28,0,3,secondary,0,2,1,0,cellular,24,jul,454,1,-1,0,11,1
566,41,1,2,secondary,1,720,0,1,cellular,24,jul,651,1,-1,0,11,1
567,33,4,1,tertiary,0,990,1,0,cellular,24,jul,1491,2,-1,0,11,1
568,25,8,3,secondary,0,1747,1,0,cellular,24,jul,903,1,-1,0,11,1
569,45,0,1,secondary,0,59,1,0,cellular,24,jul,873,8,-1,0,11,1
570,31,1,2,primary,0,33,1,0,cellular,24,jul,901,2,-1,0,11,1
571,28,7,3,secondary,0,340,1,0,cellular,24,jul,821,2,-1,0,11,1
572,49,9,1,secondary,0,305,0,0,cellular,24,jul,367,2,-1,0,11,1
573,25,7,2,secondary,0,0,1,0,cellular,24,jul,458,9,-1,0,11,1
574,28,10,3,tertiary,0,497,1,0,cellular,24,jul,1602,6,-1,0,11,1
575,54,5,2,secondary,0,1371,0,0,telephone,25,jul,1492,2,-1,0,11,1
576,28,9,3,tertiary,0,1628,1,0,cellular,25,jul,1422,2,-1,0,11,1
577,27,9,3,tertiary,0,372,1,1,cellular,25,jul,728,2,-1,0,11,1
578,49,1,3,primary,0,566,1,0,cellular,25,jul,979,2,-1,0,11,1
579,53,1,2,primary,0,343,1,0,cellular,25,jul,616,5,-1,0,11,1
580,26,9,3,secondary,0,941,0,1,cellular,25,jul,784,1,-1,0,11,1
581,37,7,2,secondary,0,775,0,1,cellular,25,jul,1000,1,-1,0,11,1
582,34,1,3,secondary,0,1759,0,1,cellular,25,jul,695,1,-1,0,11,1
583,51,5,2,primary,0,1495,0,0,telephone,25,jul,1946,4,-1,0,11,1
584,39,3,2,secondary,0,1444,0,0,telephone,25,jul,362,8,-1,0,11,1
585,35,9,3,tertiary,0,470,1,0,cellular,25,jul,743,13,-1,0,11,1
586,51,10,2,primary,0,1162,1,0,cellular,25,jul,2015,1,-1,0,11,1
587,30,4,3,tertiary,0,2,1,1,cellular,25,jul,1031,8,-1,0,11,1
588,42,1,3,primary,0,1628,1,0,cellular,25,jul,590,8,-1,0,11,1
589,54,4,2,secondary,0,1134,1,0,cellular,25,jul,1330,3,-1,0,11,1
590,51,1,2,primary,0,0,1,1,cellular,25,jul,946,3,-1,0,11,1
591,57,5,1,primary,0,63,0,1,cellular,25,jul,1448,17,-1,0,11,1
592,30,4,2,tertiary,0,1221,1,0,telephone,25,jul,279,4,-1,0,11,1
593,37,1,3,secondary,0,5024,0,1,cellular,25,jul,661,4,-1,0,11,1
594,39,9,2,secondary,0,10685,1,0,cellular,25,jul,1369,9,-1,0,11,1
595,35,9,2,tertiary,0,1629,0,0,cellular,25,jul,653,4,-1,0,11,1
596,48,4,2,secondary,0,268,1,0,cellular,28,jul,458,7,-1,0,11,1
597,31,4,2,tertiary,0,0,1,1,cellular,28,jul,664,8,-1,0,11,1
598,35,6,2,secondary,0,5613,1,0,cellular,28,jul,699,3,-1,0,11,1
599,48,3,2,secondary,0,513,0,1,cellular,28,jul,939,3,-1,0,11,1
600,53,3,2,primary,0,362,0,0,cellular,28,jul,1169,2,-1,0,11,1
601,27,9,3,secondary,0,3933,0,0,cellular,28,jul,837,3,-1,0,11,1
602,55,9,2,secondary,0,3899,1,0,telephone,28,jul,596,4,-1,0,11,1
603,40,7,2,secondary,0,473,1,0,cellular,28,jul,383,3,-1,0,11,1
604,40,6,3,tertiary,0,1616,0,0,telephone,28,jul,1009,7,-1,0,11,1
605,38,1,1,secondary,0,1817,1,0,cellular,28,jul,1096,4,-1,0,11,1
606,54,5,3,secondary,0,129,0,1,cellular,28,jul,867,2,-1,0,11,1
607,54,9,2,secondary,0,1938,0,1,cellular,28,jul,551,3,-1,0,11,1
608,50,0,3,secondary,0,133,0,0,cellular,28,jul,890,4,-1,0,11,1
609,48,4,1,tertiary,0,2263,0,0,cellular,29,jul,874,2,-1,0,11,1
610,41,7,2,11,0,1538,0,0,cellular,29,jul,710,2,-1,0,11,1
611,51,1,1,primary,0,5,0,0,cellular,29,jul,600,2,-1,0,11,1
612,42,9,3,tertiary,0,2625,0,0,cellular,29,jul,2516,2,-1,0,11,1
613,58,5,1,secondary,0,1080,1,0,cellular,29,jul,1058,2,-1,0,11,1
614,47,10,2,secondary,0,312,0,0,cellular,29,jul,884,1,-1,0,11,1
615,58,0,2,secondary,0,145,1,0,telephone,29,jul,616,13,-1,0,11,1
616,41,1,2,secondary,0,-190,0,1,cellular,29,jul,808,3,-1,0,11,1
617,50,0,2,secondary,0,2678,0,0,telephone,30,jul,1011,6,-1,0,11,1
618,46,3,2,secondary,0,271,1,0,cellular,30,jul,1013,29,-1,0,11,1
619,44,1,2,secondary,0,0,0,0,cellular,30,jul,684,2,-1,0,11,1
620,36,7,2,secondary,0,0,0,0,cellular,30,jul,843,2,-1,0,11,1
621,58,4,1,secondary,0,3161,0,0,telephone,30,jul,542,2,-1,0,11,1
622,44,10,3,primary,1,-4,0,1,cellular,30,jul,788,2,-1,0,11,1
623,49,2,1,11,1,-701,1,0,cellular,30,jul,988,2,-1,0,11,1
624,55,4,2,tertiary,0,-375,0,0,cellular,30,jul,814,2,-1,0,11,1
625,52,10,2,primary,0,959,0,0,telephone,30,jul,694,2,-1,0,11,1
626,60,5,1,secondary,0,1091,0,0,cellular,30,jul,441,5,-1,0,11,1
627,41,7,2,11,1,-1,0,1,cellular,30,jul,1171,4,-1,0,11,1
628,36,4,2,tertiary,0,96,0,0,cellular,30,jul,729,4,-1,0,11,1
629,41,1,1,primary,0,0,0,0,cellular,30,jul,509,2,-1,0,11,1
630,50,2,2,tertiary,0,230,0,0,telephone,30,jul,1089,4,-1,0,11,1
631,44,3,2,primary,0,-156,0,1,cellular,30,jul,1211,2,-1,0,11,1
632,54,9,2,secondary,0,114,0,0,cellular,30,jul,458,3,-1,0,11,1
633,35,4,2,tertiary,0,-468,1,0,cellular,30,jul,540,8,-1,0,11,1
634,59,5,1,secondary,0,679,0,0,cellular,30,jul,761,4,-1,0,11,1
635,42,2,2,11,0,206,1,0,cellular,30,jul,695,2,-1,0,11,1
636,27,4,3,tertiary,0,1,1,0,cellular,30,jul,764,4,-1,0,11,1
637,59,3,1,primary,0,2518,0,0,cellular,30,jul,675,3,-1,0,11,1
638,43,0,2,secondary,0,378,0,0,cellular,30,jul,782,8,-1,0,11,1
639,39,9,3,secondary,0,391,0,1,cellular,30,jul,962,4,-1,0,11,1
640,33,10,2,secondary,0,-144,0,0,cellular,30,jul,481,3,-1,0,11,1
641,36,6,3,tertiary,0,1240,0,0,cellular,31,jul,812,3,-1,0,11,1
642,35,1,1,primary,0,1792,1,0,cellular,31,jul,630,6,-1,0,11,1
643,50,1,2,11,0,2284,1,0,telephone,31,jul,1088,17,-1,0,11,1
644,55,9,2,secondary,0,264,1,1,cellular,31,jul,1150,5,-1,0,11,1
645,51,10,1,tertiary,0,0,0,0,cellular,31,jul,574,2,-1,0,11,1
646,48,2,2,tertiary,1,-392,0,0,cellular,31,jul,725,4,-1,0,11,1
647,55,3,1,primary,0,77,0,0,cellular,31,jul,463,6,-1,0,11,1
648,30,7,2,secondary,0,48,1,0,cellular,31,jul,662,13,-1,0,11,1
649,53,1,2,primary,0,252,0,0,cellular,31,jul,727,4,-1,0,11,1
650,40,1,2,secondary,0,1954,0,0,cellular,31,jul,1107,2,-1,0,11,1
651,44,9,2,primary,0,755,0,1,cellular,31,jul,829,4,-1,0,11,1
652,49,4,1,tertiary,0,755,0,0,cellular,31,jul,1212,4,-1,0,11,1
653,40,0,2,secondary,0,341,0,0,cellular,31,jul,1142,5,-1,0,11,1
654,58,10,2,primary,0,1183,0,0,cellular,31,jul,1721,5,-1,0,11,1
655,49,7,2,secondary,0,388,0,0,telephone,31,jul,1032,4,-1,0,11,1
656,38,9,2,secondary,0,1919,0,0,cellular,4,aug,846,1,-1,0,11,1
657,51,3,1,tertiary,0,1613,0,0,cellular,4,aug,870,1,-1,0,11,1
658,36,4,1,tertiary,0,0,0,0,cellular,4,aug,1165,1,-1,0,11,1
659,55,5,2,secondary,0,0,0,0,cellular,4,aug,1110,1,-1,0,11,1
660,43,9,2,tertiary,0,0,0,0,cellular,4,aug,1488,2,-1,0,11,1
661,60,4,1,secondary,0,0,0,0,cellular,5,aug,603,3,-1,0,11,1
662,57,5,2,secondary,0,466,0,0,cellular,5,aug,641,2,-1,0,11,1
663,41,9,2,tertiary,0,515,0,0,cellular,5,aug,837,2,-1,0,11,1
664,50,9,2,tertiary,0,2313,0,0,cellular,5,aug,553,1,-1,0,11,1
665,53,1,2,secondary,0,-8,0,0,cellular,5,aug,794,1,-1,0,11,1
666,59,5,2,primary,0,1634,1,1,cellular,5,aug,836,1,-1,0,11,1
667,59,3,2,primary,0,100,0,0,cellular,5,aug,1134,1,-1,0,11,1
668,52,11,2,11,0,5361,0,0,cellular,5,aug,607,3,-1,0,11,1
669,58,4,1,tertiary,0,1257,0,0,cellular,5,aug,1536,1,-1,0,11,1
670,59,5,2,primary,0,3400,1,0,cellular,5,aug,515,3,-1,0,11,1
671,49,9,3,secondary,0,1377,0,0,cellular,5,aug,935,1,-1,0,11,1
